candidate_id,intention_mention_1,intention_mention_2,intention_mention_3,intention_mention_4,intention_mention_5,intention_mention_6,intention_mention_7,poll_type_id,population,poll_id,poll_type,nb_people,start_date,end_date,folder,pdf_url,id,institut,commanditaire,mention1,mention2,mention3,mention4,mention5,mention6,mention7,nombre_mentions,question,name,surname,parti,annonce_candidature,retrait_candidature,second_round,candidate
FR,2,15,35,25,23.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",François,Ruffin,La France Insoumise,,,,François Ruffin
NS,8,22,35,26,9.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Nicolas,Sarkozy,Les Républicains,,,,Nicolas Sarkozy
FRo,2,23,30,19,26.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Fabien,Roussel,Parti Communiste Français,,,,Fabien Roussel
GD,13,48,16,9,14.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Gérald,Darmanin,,,,,Gérald Darmanin
DV,5,18,41,18,18.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Dominique,de Villepin,,,,,Dominique de Villepin
FB,21,42,23,14,,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",François,Bayrou,Mouvement Démocrate,,,,François Bayrou
MM,5,15,17,51,12.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Marion,Maréchal,,,,,Marion Maréchal
XB,4,38,26,13,19.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Xavier,Bertrand,Les Républicains,,,,Xavier Bertrand
OF,1,17,37,20,25.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Olivier,Faure,Parti Socialiste,,,,Olivier Faure
RD,6,23,34,25,12.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Rachida,Dati,Les Républicains,,,,Rachida Dati
EC,2,13,20,51,14.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Eric,Ciotti,Les Républicains,,,,Eric Ciotti
BC,6,40,24,7,23.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Bernard,Cazeneuve,Parti Socialiste,,,,Bernard Cazeneuve
GL,3,26,29,14,28.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Gérard,Larcher,Les Républicains,,,,Gérard Larcher
MT,1,10,20,41,28.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Marine,Tondelier,Europe Écologie Les Verts,,,,Marine Tondelier
LW,3,17,35,23,22.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Laurent,Wauquiez,Les Républicains,,,,Laurent Wauquiez
YBP,8,37,13,6,36.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Yaël,Braun-Pivet,,,,,Yaël Braun-Pivet
JLM,1,4,10,80,5.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Jean-Luc,Mélenchon,La France Insoumise,,,,Jean-Luc Mélenchon
EZ,1,5,18,70,6.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Eric,Zemmour,,,,,Eric Zemmour
GA,10,49,23,7,11.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Gabriel,Attal,La République En Marche,,,,Gabriel Attal
BR,9,26,30,19,16.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Bruno,Retailleau,Les Républicains,,,,Bruno Retailleau
DL,3,13,21,12,51.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",David,Lisnard,Les Républicains,,,,David Lisnard
SK,6,8,10,31,45.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Sarah,Knafo,,,,,Sarah Knafo
JNB,4,12,22,7,55.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Jean-Noël,Barrot,,,,,Jean-Noël Barrot
JLB,6,40,17,9,28.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Jean-Louis,Borloo,,,,,Jean-Louis Borloo
LN,9,30,12,7,42.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Laurent,Nunez,,,,,Laurent Nunez
JPF,2,11,15,10,62.0,,,pt2,macron,elabe_202512,pt2,1000,2025-12-02,2025-12-03,polls/elabe_202512,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Jean-Pierre,Farandou,,,,,Jean-Pierre Farandou
EP,16,49,23,4,8.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Edouard,Philippe,Horizons,,,,Edouard Philippe
JB,8,18,16,50,8.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Jordan,Bardella,Rassemblement National,,,,Jordan Bardella
MLP,7,12,27,50,4.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Marine,Le Pen,Rassemblement National,,,,Marine Le Pen
RG,6,34,20,17,23.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Raphaël,Glucksmann,,,,,Raphaël Glucksmann
FH,3,28,31,26,12.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",François,Hollande,Parti Socialiste,,,,François Hollande
FR,2,17,32,25,24.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",François,Ruffin,La France Insoumise,,,,François Ruffin
NS,11,19,26,35,9.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Nicolas,Sarkozy,Les Républicains,,,,Nicolas Sarkozy
FRo,1,20,35,21,23.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Fabien,Roussel,Parti Communiste Français,,,,Fabien Roussel
GD,10,50,20,8,12.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Gérald,Darmanin,,,,,Gérald Darmanin
DV,4,26,29,21,20.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Dominique,de Villepin,,,,,Dominique de Villepin
FB,2,26,36,25,11.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",François,Bayrou,Mouvement Démocrate,,,,François Bayrou
MM,3,14,24,54,5.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Marion,Maréchal,,,,,Marion Maréchal
XB,9,36,30,8,17.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Xavier,Bertrand,Les Républicains,,,,Xavier Bertrand
OF,2,15,36,19,28.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Olivier,Faure,Parti Socialiste,,,,Olivier Faure
RD,4,26,30,26,14.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Rachida,Dati,Les Républicains,,,,Rachida Dati
EC,4,11,25,45,15.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Eric,Ciotti,Les Républicains,,,,Eric Ciotti
BC,8,37,27,6,22.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Bernard,Cazeneuve,Parti Socialiste,,,,Bernard Cazeneuve
GL,4,26,23,20,27.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Gérard,Larcher,Les Républicains,,,,Gérard Larcher
MT,3,8,22,38,29.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Marine,Tondelier,Europe Écologie Les Verts,,,,Marine Tondelier
LW,3,22,36,20,19.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Laurent,Wauquiez,Les Républicains,,,,Laurent Wauquiez
YBP,10,24,13,10,43.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Yaël,Braun-Pivet,,,,,Yaël Braun-Pivet
JLM,1,2,11,81,5.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Jean-Luc,Mélenchon,La France Insoumise,,,,Jean-Luc Mélenchon
EZ,3,5,9,76,7.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Eric,Zemmour,,,,,Eric Zemmour
GA,10,55,21,4,10.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Gabriel,Attal,La République En Marche,,,,Gabriel Attal
BR,9,27,27,18,19.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Bruno,Retailleau,Les Républicains,,,,Bruno Retailleau
DL,3,12,12,10,63.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",David,Lisnard,Les Républicains,,,,David Lisnard
AdM,4,16,14,9,57.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Amélie,de Montchalin,,,,,Amélie de Montchalin
AB,2,17,21,17,43.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Aurore,Bergé,La République En Marche,,,,Aurore Bergé
SK,8,6,8,31,47.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Sarah,Knafo,,,,,Sarah Knafo
JNB,4,22,12,7,55.0,,,pt2,macron,elabe_202601,pt2,1003,2026-01-06,2026-01-07,polls/elabe_202601,,pt2,ELABE,Les Echos,une image très positive,une image plutôt positive,une image plutôt négative,une image très négative,sans opinion,,,5,"Pour chacune des personnalités suivantes, indiquez si vous en avez une image positive ou une image négative ? ",Jean-Noël,Barrot,,,,,Jean-Noël Barrot
EP,27,41,15,17,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Edouard,Philippe,Horizons,,,,Edouard Philippe
JB,7,14,69,10,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Jordan,Bardella,Rassemblement National,,,,Jordan Bardella
MLP,3,14,71,12,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Marine,Le Pen,Rassemblement National,,,,Marine Le Pen
RG,14,37,25,24,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Raphaël,Glucksmann,,,,,Raphaël Glucksmann
FH,6,21,48,25,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",François,Hollande,Parti Socialiste,,,,François Hollande
FR,1,20,43,36,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",François,Ruffin,La France Insoumise,,,,François Ruffin
FRo,0,33,35,32,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Fabien,Roussel,Parti Communiste Français,,,,Fabien Roussel
GD,19,37,17,27,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Gérald,Darmanin,,,,,Gérald Darmanin
DV,7,28,33,32,,,,pt4,macron,cluster17_202508,pt4,1752,2025-08-29,2025-09-01,polls/cluster17_202508,https://cluster17.com/wp-content/uploads/2025/09/Barometre-questions-actu-Le-Point-Cluster17-Aout25-1.pdf,pt4,CLUSTER17,Le Point,Vous la soutenez,Vous l'appréciez,Vous ne l'appréciez pas,Vous n'avez pas d'avis sur elle/Vous ne la connaissez pas,,,,4,"Concernant les personnalités politiques suivantes, pouvez-vous nous dire pour chacune d'entre elle si vous la soutenez,si vous l'appréciez, si vous ne l'appréciez pas, si vous ne la connaissez pas ou si vous n'avez pas d'avis sur elle ?",Dominique,de Villepin,,,,,Dominique de Villepin
